/catalog?f[institutional_collection_title_facet][]=Digital Image Library,74,60,00:00:55,4,0.00%,5.41%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=2&q=untitled,74,8,00:00:06,0,0.00%,1.35%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=18,71,45,00:00:11,0,0.00%,0.00%,$0.00
"/catalog?utf8=✓&_=1497918791373&f[date_display_facet][]=Date&per_page=20&sort=title_dil+asc,+date_dil+asc&q=Bronze",71,2,00:00:26,1,0.00%,1.41%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=19,70,43,00:00:12,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-7ec10e3c-f9c5-4361-a09d-8df5b89c1c47,67,60,00:01:56,3,33.33%,19.40%,$0.00
/multiresimages/inu:dil-faeb3d06-a00f-423d-9193-4f1878162731,66,52,00:02:49,2,0.00%,13.64%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=40,61,42,00:00:09,3,0.00%,3.28%,$0.00
/multiresimages/inu:dil-43d30329-74e2-465b-8f66-807044944da9,60,59,00:00:40,2,100.00%,16.67%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=25,59,43,00:00:11,4,100.00%,8.47%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=3&q=untitled,58,6,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=28,57,36,00:00:16,0,0.00%,3.51%,$0.00
/multiresimages/inu:dil-ed3121a3-ff10-4666-b44f-c74b0dc1314e,57,53,00:02:05,34,94.12%,64.91%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=21,56,40,00:00:10,0,0.00%,1.79%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=23,56,36,00:00:12,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=32,56,37,00:00:13,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-cbbf03c6-bc28-4d9a-b666-5dd035801614,56,49,00:01:27,2,50.00%,21.43%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Ifeoma+Onyefulu+:+photographs&page=2&per_page=20&sort=title_dil+asc,+date_dil+asc",55,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=14&per_page=100,55,1,00:00:02,0,0.00%,1.82%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=20,55,42,00:00:23,0,0.00%,1.82%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=30,54,36,00:00:19,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=38,54,36,00:00:09,0,0.00%,1.85%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine Cordwell Collection,53,37,00:00:14,1,0.00%,3.77%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=33,53,38,00:00:13,0,0.00%,0.00%,$0.00
/catalog,52,38,00:00:47,4,50.00%,9.62%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=22,51,41,00:00:08,0,0.00%,0.00%,$0.00
